City_id,City,Nom,Url,Note,Adresse,Points_forts,Hotel_lat,Hotel_long
FR000011,Colmar,OVELIA Colmar - Le Clos des Moulins,https://www.booking.com/hotel/fr/ovelia-colmar-le-clos-des-moulins.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"9,0","17 Rue des Moulins, 68000 Colmar, France",[],48.081119,7.3510817
FR000011,Colmar,Felicita Vintage Appartements - Colmar City Center,https://www.booking.com/hotel/fr/felicita-colmar.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"8,6","36 rue des Clefs, 68000 Colmar, France",[],48.0787829108134,7.35924925826646
FR000011,Colmar,Coquet Studio Colmar Centre,https://www.booking.com/hotel/fr/colin-studio.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"9,3","19 rue des marchands, 68000 Colmar, France","['L’hébergement entier est pour vous', 'Vue', 'Équipements de cuisine']",48.076873995138676,7.357456626983662
FR000011,Colmar,Grand studio Colmar Centre,https://www.booking.com/hotel/fr/grand-studio-colmar.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"9,3","10 Rue De La Porte Neuve, 68000 Colmar, France","['L’hébergement entier est pour vous', 'Équipements de cuisine']",48.0762675,7.35551190000001
FR000011,Colmar,"""Coeur d'elsass St Eloi centre ville avec parking",https://www.booking.com/hotel/fr/coeur-d-elsass.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"9,6","9 Rue Saint-Eloi, 68000 Colmar, France",[],48.07924041293692,7.363805469582667
FR000011,Colmar,Gites Du Ladhof,https://www.booking.com/hotel/fr/gites-du-ladhof.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"9,0","47 Rue du Ladhof, 68000 Colmar, France","['Possibilité d’avoir l’hébergement entier', 'Parking', 'Vue', 'Service de navette', 'Équipements de cuisine']",48.0859708749974,7.36728065174998
FR000011,Colmar,Coco Room Colmar,https://www.booking.com/hotel/fr/coco-room-colmar.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"9,5","29 Chemin de la Silberrunz, 68000 Colmar, France","['L’hébergement entier est pour vous', 'Parking', 'Vue', 'Équipements de cuisine']",48.0669237,7.3662442
FR000011,Colmar,Appartement Luxueux Centre Ville,https://www.booking.com/hotel/fr/appartement-luxueux-centre-ville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"9,2","8 boulevard du Champs de Mars, 68000 Colmar, France",[],48.077796035864495,7.354608079762329
FR000011,Colmar,Charmant studio - Gare colmar,https://www.booking.com/hotel/fr/charmant-studio-gare-colmar.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"8,9","6 Place de la Gare, 68000 Colmar, France",[],48.0728326,7.347931
FR000011,Colmar,Best Western Colmar Expo,https://www.booking.com/hotel/fr/comfort-expo-colmar.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from_sustainable_property_sr=1&from=searchresults,"8,5","2C Rue Timken, 68000 Colmar, France","['Parking', 'Petit-déjeuner disponible', 'Animaux admis', 'Équipements de cuisine', 'Accessibilité']",48.09922,7.3627839999999996
FR000011,Colmar,Le Marcellin Colmar - Garage - Terrasse,https://www.booking.com/hotel/fr/le-marcellin-colmar-garage-terrasse.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"9,1","3c Rue du Ladhof, 68000 Colmar, France",[],48.0824417,7.3648179
FR000011,Colmar,Le Cathedral View Colmar - Centre Historique - Parking privé gratuit,https://www.booking.com/hotel/fr/le-cathedral-view-au-centre-historique.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"9,7","2ème étage avec ascenseur 1 Rue Morel, 68000 Colmar, France",[],48.0774918,7.3593952
FR000011,Colmar,Hotel Arc-En-Ciel Colmar Contact Hotel,https://www.booking.com/hotel/fr/arc-en-ciel-hexagone.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"8,2","38, Route De Sélestat, 68000 Colmar, France","['Parking', 'Petit-déjeuner disponible', 'Animaux admis', 'Équipements de cuisine', 'Accessibilité']",48.08745399108503,7.360686957836151
FR000011,Colmar,Appartement Colmar Petite Venise,https://www.booking.com/hotel/fr/gite-de-la-petite-venise-ndeg3.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqbXgL8GwAIB0gIkMzMzNzM4Y2UtMGQ4MS00MzczLTliNTktNTFkMjM5OWE3MTIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&nflt=review_score%3D80&srpvid=eaf06e53d64206a0&srepoch=1742744487&from=searchresults,"9,2","9 Rue Schwendi, 68000 Colmar, France","['Possibilité d’avoir l’hébergement entier', 'Parking', 'Équipements de cuisine', 'Accessibilité']",48.074358603999535,7.361234530076786
FR000012,Eguisheim,Hotel SPA Husseren Collections - Proche Colmar - Eguisheim,https://www.booking.com/hotel/fr/husseren-les-chateaux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"8,9","Rue du Schlossberg, 68420 Eguisheim, France",['Restaurant Bistronomique Bain de Forêt'],48.0349876742797,7.27613836526871
FR000012,Eguisheim,Gite Le Petit Malsbach Eguisheim 3 étoiles,https://www.booking.com/hotel/fr/gite-le-petit-malsbach-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"9,1","12 Allée Karl Gutmann, 68420 Eguisheim, France","['L’hébergement entier est pour vous', 'Parking', 'Vue', 'Équipements de cuisine']",48.042240543927,7.312705098669
FR000012,Eguisheim,Gîte le Petit Muscat à Eguisheim,https://www.booking.com/hotel/fr/gite-et-jacuzzi.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"8,7","47 bis rempart sud, 68420 Eguisheim, France",[],48.041822895723,7.305279444775
FR000012,Eguisheim,Les Tuileries Eguisheim,https://www.booking.com/hotel/fr/les-tuileries-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"8,5","2 Rue des Tuileries, 68420 Eguisheim, France",[],48.045572253172,7.31132003373
FR000012,Eguisheim,Les chambres du domaine,https://www.booking.com/hotel/fr/les-chambres-du-domaine.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"9,4","3 Cour Unterlinden, 68420 Eguisheim, France","['Parking', 'Petit-déjeuner disponible', 'Équipements de cuisine']",48.042963,7.307216
FR000012,Eguisheim,L'Adresse Studio Rempart sud - centre historique Eguisheim,https://www.booking.com/hotel/fr/adresse-studio-rempart-sud.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"9,8","8 Rue du Rempart Sud, 68420 Eguisheim, France","['L’hébergement entier est pour vous', 'Service de navette', 'Vue', 'Équipements de cuisine', 'Accessibilité']",48.0417699,7.3063084
FR000012,Eguisheim,Hotel Colmar Vignes Eguisheim,https://www.booking.com/hotel/fr/auberge-des-comtes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"8,8","2 rue des Trois Châteaux, 68420 Eguisheim, France",['Le Resto des Vignes'],48.043271326244984,7.3041218519210815
FR000012,Eguisheim,Résidence Pierre & Vacances Le Clos d'Eguisheim,https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from_sustainable_property_sr=1&from=searchresults,"8,0","Route De Wettolsheim, 68420 Eguisheim, France","['Possibilité d’avoir l’hébergement entier', 'Parking', 'Piscine', 'Vue', 'Équipements de cuisine']",48.04502733567647,7.311854660511017
FR000012,Eguisheim,"The Originals Boutique, Hôtel La Ferme du Pape, Eguisheim",https://www.booking.com/hotel/fr/hostellerie-du-pape.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"8,1","10 Grand Rue, 68420 Eguisheim, France","['Parking', 'Petit-déjeuner disponible', 'Animaux admis', 'Accessibilité', 'Restaurant 1*']",48.04228862011209,7.309451401233673
FR000012,Eguisheim,L'Adresse - Rempart Sud - Eguisheim avec garage privé,https://www.booking.com/hotel/fr/adresse-rempart-sud.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"9,3","8 Rue du Rempart Sud, 68420 Eguisheim, France",[],48.0417699,7.3063084
FR000012,Eguisheim,Eguisheim village préféré des français grand studio,https://www.booking.com/hotel/fr/studio-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"9,2","13, rue des bleuets, 68420 Eguisheim, France",[],48.0476831,7.31329149999999
FR000012,Eguisheim,Chez Jade et Ambre,https://www.booking.com/hotel/fr/chez-jade-et-ambre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"8,5","19 Rue du Rempart Nord, 68420 Eguisheim, France","['Possibilité d’avoir l’hébergement entier', 'Parking', 'Vue', 'Équipements de cuisine']",48.0437697,7.3054
FR000012,Eguisheim,Gîtes Au Château Fleuri,https://www.booking.com/hotel/fr/gite-au-chateau-fleuri.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"9,3","5 place du château, 68420 Eguisheim, France",['taverne du château'],48.042875,7.30672
FR000012,Eguisheim,"James Vignoble Hôtel, Eguisheim",https://www.booking.com/hotel/fr/james-vignoble-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"8,4","6 rue des 3 Pierres, 68420 Eguisheim, France",[],48.04496277423659,7.30157844722271
FR000012,Eguisheim,Le gîte de Ninon et Léon.,https://www.booking.com/hotel/fr/le-gite-de-ninon-et-leon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"8,8","35A rue de Colmar, 68420 Eguisheim, France","['L’hébergement entier est pour vous', 'Parking', 'Animaux admis', 'Vue', 'Équipements de cuisine']",48.049874,7.307301
FR000012,Eguisheim,Hôtel L'Auberge Alsacienne,https://www.booking.com/hotel/fr/ha-tel-restaurant-l-auberge-alsacienne.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"8,6","12 Grand'Rue, 68420 Eguisheim, France","['Parking', 'Petit-déjeuner disponible', 'Vue', 'Équipements de cuisine']",48.042238408346414,7.309167757630348
FR000012,Eguisheim,Au nid des remparts à Eguisheim,https://www.booking.com/hotel/fr/au-nid-des-remparts-a-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"9,2","1 étage 95 Rue du Rempart Sud, 68420 Eguisheim, France",[],48.0430187,7.3043542
FR000012,Eguisheim,Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"9,0","33 Grand Rue, 68420 Eguisheim, France","['Petit-déjeuner disponible', 'Équipements de cuisine', 'Accessibilité']",48.042528965197135,7.307127267122269
FR000012,Eguisheim,Résidence Vénus,https://www.booking.com/hotel/fr/ra-c-sidence-va-c-nus.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"9,2","10 Rue du Rempart Nord, 68420 Eguisheim, France",[],48.04363893959684,7.306063771247864
FR000012,Eguisheim,Auberge du Rempart,https://www.booking.com/hotel/fr/auberge-du-rempart.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AqfXgL8GwAIB0gIkN2I1ZTY4NDctYjk4Ni00NDEwLWIzNDctNmVjNTc0N2UyYWY32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=review_score%3D80&srpvid=501f6e53bd3d0366&srepoch=1742744488&from=searchresults,"8,7","1 rue du rempart sud, 68420 Eguisheim, France",['Auberge du Rempart'],48.0421578072359,7.30737026134227
